case_id,style_id,style_label,character_label,character_name,style_name,tier,role,limit_break,limit_break_max,計算_STR,計算_DEX,計算_WIS,計算_SPR,計算_LUK,計算_CON,サポート10%加算_STR,サポート10%加算_DEX,サポート10%加算_WIS,サポート10%加算_SPR,サポート10%加算_LUK,サポート10%加算_CON,実機_STR,実機_DEX,実機_WIS,実機_SPR,実機_LUK,実機_CON,差分_実機-計算_STR,差分_実機-計算_DEX,差分_実機-計算_WIS,差分_実機-計算_SPR,差分_実機-計算_LUK,差分_実機-計算_CON,比較結果,計算前提,実機確認メモ,生成日
1010103-LB4,1010103,STezuka03,STezuka,手塚 咲,希望の暁,SSR,Attacker,4,4,497,422,444,457,457,473,50,43,45,46,46,48,,,,,,,"=IF(W691="""","""",W691-K691)","=IF(X691="""","""",X691-L691)","=IF(Y691="""","""",Y691-M691)","=IF(Z691="""","""",Z691-N691)","=IF(AA691="""","""",AA691-O691)","=IF(AB691="""","""",AB691-P691)","=IF(COUNTA(W691:AB691)=0,""未入力"",IF(COUNTA(W691:AB691)<6,""一部入力"",IF(COUNTIF(AC691:AH691,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1010203-LB0,1010203,NNanase03,NNanase,七瀬 七海,エンジェルクライシス,SSR,Rider,0,4,410,336,362,374,371,387,41,34,37,38,38,39,,,,,,,"=IF(W692="""","""",W692-K692)","=IF(X692="""","""",X692-L692)","=IF(Y692="""","""",Y692-M692)","=IF(Z692="""","""",Z692-N692)","=IF(AA692="""","""",AA692-O692)","=IF(AB692="""","""",AB692-P692)","=IF(COUNTA(W692:AB692)=0,""未入力"",IF(COUNTA(W692:AB692)<6,""一部入力"",IF(COUNTIF(AC692:AH692,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1010203-LB4,1010203,NNanase03,NNanase,七瀬 七海,エンジェルクライシス,SSR,Rider,4,4,497,422,450,461,457,473,50,43,45,47,46,48,,,,,,,"=IF(W693="""","""",W693-K693)","=IF(X693="""","""",X693-L693)","=IF(Y693="""","""",Y693-M693)","=IF(Z693="""","""",Z693-N693)","=IF(AA693="""","""",AA693-O693)","=IF(AB693="""","""",AB693-P693)","=IF(COUNTA(W693:AB693)=0,""未入力"",IF(COUNTA(W693:AB693)<6,""一部入力"",IF(COUNTIF(AC693:AH693,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1010204-LB0,1010204,NNanase04,NNanase,七瀬 七海,約束は暁の彼方で,SSR,Admiral,0,4,375,371,410,387,358,339,38,38,41,39,36,34,,,,,,,"=IF(W694="""","""",W694-K694)","=IF(X694="""","""",X694-L694)","=IF(Y694="""","""",Y694-M694)","=IF(Z694="""","""",Z694-N694)","=IF(AA694="""","""",AA694-O694)","=IF(AB694="""","""",AB694-P694)","=IF(COUNTA(W694:AB694)=0,""未入力"",IF(COUNTA(W694:AB694)<6,""一部入力"",IF(COUNTIF(AC694:AH694,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1010204-LB4,1010204,NNanase04,NNanase,七瀬 七海,約束は暁の彼方で,SSR,Admiral,4,4,463,457,497,473,444,426,47,46,50,48,45,43,,,,,,,"=IF(W695="""","""",W695-K695)","=IF(X695="""","""",X695-L695)","=IF(Y695="""","""",Y695-M695)","=IF(Z695="""","""",Z695-N695)","=IF(AA695="""","""",AA695-O695)","=IF(AB695="""","""",AB695-P695)","=IF(COUNTA(W695:AB695)=0,""未入力"",IF(COUNTA(W695:AB695)<6,""一部入力"",IF(COUNTIF(AC695:AH695,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020103-LB0,1020103,AliceA03,AliceA,立華 かなで,Earth Angel,SS,Attacker,0,4,422,332,356,374,368,390,43,34,36,38,37,39,,,,,,,"=IF(W696="""","""",W696-K696)","=IF(X696="""","""",X696-L696)","=IF(Y696="""","""",Y696-M696)","=IF(Z696="""","""",Z696-N696)","=IF(AA696="""","""",AA696-O696)","=IF(AB696="""","""",AB696-P696)","=IF(COUNTA(W696:AB696)=0,""未入力"",IF(COUNTA(W696:AB696)<6,""一部入力"",IF(COUNTIF(AC696:AH696,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020103-LB4,1020103,AliceA03,AliceA,立華 かなで,Earth Angel,SS,Attacker,4,4,512,417,442,461,453,477,52,42,45,47,46,48,,,,,,,"=IF(W697="""","""",W697-K697)","=IF(X697="""","""",X697-L697)","=IF(Y697="""","""",Y697-M697)","=IF(Z697="""","""",Z697-N697)","=IF(AA697="""","""",AA697-O697)","=IF(AB697="""","""",AB697-P697)","=IF(COUNTA(W697:AB697)=0,""未入力"",IF(COUNTA(W697:AB697)<6,""一部入力"",IF(COUNTIF(AC697:AH697,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020104-LB0,1020104,AliceA04,AliceA,立華 かなで,天翔ける剣,SS,Attacker,0,4,422,332,356,374,368,390,43,34,36,38,37,39,,,,,,,"=IF(W698="""","""",W698-K698)","=IF(X698="""","""",X698-L698)","=IF(Y698="""","""",Y698-M698)","=IF(Z698="""","""",Z698-N698)","=IF(AA698="""","""",AA698-O698)","=IF(AB698="""","""",AB698-P698)","=IF(COUNTA(W698:AB698)=0,""未入力"",IF(COUNTA(W698:AB698)<6,""一部入力"",IF(COUNTIF(AC698:AH698,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020104-LB4,1020104,AliceA04,AliceA,立華 かなで,天翔ける剣,SS,Attacker,4,4,512,417,442,461,453,477,52,42,45,47,46,48,,,,,,,"=IF(W699="""","""",W699-K699)","=IF(X699="""","""",X699-L699)","=IF(Y699="""","""",Y699-M699)","=IF(Z699="""","""",Z699-N699)","=IF(AA699="""","""",AA699-O699)","=IF(AB699="""","""",AB699-P699)","=IF(COUNTA(W699:AB699)=0,""未入力"",IF(COUNTA(W699:AB699)<6,""一部入力"",IF(COUNTIF(AC699:AH699,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020203-LB0,1020203,AliceB03,AliceB,仲村 ゆり,Rain Fire,SS,Blaster,0,4,413,342,355,371,369,390,42,35,36,38,37,39,,,,,,,"=IF(W700="""","""",W700-K700)","=IF(X700="""","""",X700-L700)","=IF(Y700="""","""",Y700-M700)","=IF(Z700="""","""",Z700-N700)","=IF(AA700="""","""",AA700-O700)","=IF(AB700="""","""",AB700-P700)","=IF(COUNTA(W700:AB700)=0,""未入力"",IF(COUNTA(W700:AB700)<6,""一部入力"",IF(COUNTIF(AC700:AH700,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020203-LB4,1020203,AliceB03,AliceB,仲村 ゆり,Rain Fire,SS,Blaster,4,4,501,430,440,457,455,477,51,43,44,46,46,48,,,,,,,"=IF(W701="""","""",W701-K701)","=IF(X701="""","""",X701-L701)","=IF(Y701="""","""",Y701-M701)","=IF(Z701="""","""",Z701-N701)","=IF(AA701="""","""",AA701-O701)","=IF(AB701="""","""",AB701-P701)","=IF(COUNTA(W701:AB701)=0,""未入力"",IF(COUNTA(W701:AB701)<6,""一部入力"",IF(COUNTIF(AC701:AH701,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020204-LB0,1020204,AliceB04,AliceB,仲村 ゆり,ありふれた非日常,SS,Breaker,0,4,343,412,368,358,382,377,35,42,37,36,39,38,,,,,,,"=IF(W702="""","""",W702-K702)","=IF(X702="""","""",X702-L702)","=IF(Y702="""","""",Y702-M702)","=IF(Z702="""","""",Z702-N702)","=IF(AA702="""","""",AA702-O702)","=IF(AB702="""","""",AB702-P702)","=IF(COUNTA(W702:AB702)=0,""未入力"",IF(COUNTA(W702:AB702)<6,""一部入力"",IF(COUNTIF(AC702:AH702,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020204-LB4,1020204,AliceB04,AliceB,仲村 ゆり,ありふれた非日常,SS,Breaker,4,4,431,499,453,444,467,465,44,50,46,45,47,47,,,,,,,"=IF(W703="""","""",W703-K703)","=IF(X703="""","""",X703-L703)","=IF(Y703="""","""",Y703-M703)","=IF(Z703="""","""",Z703-N703)","=IF(AA703="""","""",AA703-O703)","=IF(AB703="""","""",AB703-P703)","=IF(COUNTA(W703:AB703)=0,""未入力"",IF(COUNTA(W703:AB703)<6,""一部入力"",IF(COUNTIF(AC703:AH703,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020302-LB0,1020302,AliceC02,AliceC,入江 みゆき,Pure Cosmos,S,Defender,0,10,289,286,334,331,275,282,29,29,34,34,28,29,,,,,,,"=IF(W704="""","""",W704-K704)","=IF(X704="""","""",X704-L704)","=IF(Y704="""","""",Y704-M704)","=IF(Z704="""","""",Z704-N704)","=IF(AA704="""","""",AA704-O704)","=IF(AB704="""","""",AB704-P704)","=IF(COUNTA(W704:AB704)=0,""未入力"",IF(COUNTA(W704:AB704)<6,""一部入力"",IF(COUNTIF(AC704:AH704,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020302-LB10,1020302,AliceC02,AliceC,入江 みゆき,Pure Cosmos,S,Defender,10,10,353,350,401,397,338,347,36,35,41,40,34,35,,,,,,,"=IF(W705="""","""",W705-K705)","=IF(X705="""","""",X705-L705)","=IF(Y705="""","""",Y705-M705)","=IF(Z705="""","""",Z705-N705)","=IF(AA705="""","""",AA705-O705)","=IF(AB705="""","""",AB705-P705)","=IF(COUNTA(W705:AB705)=0,""未入力"",IF(COUNTA(W705:AB705)<6,""一部入力"",IF(COUNTIF(AC705:AH705,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020303-LB0,1020303,AliceC03,AliceC,入江 みゆき,Faraway Eden,SS,Defender,0,4,369,366,419,393,352,339,37,37,42,40,36,34,,,,,,,"=IF(W706="""","""",W706-K706)","=IF(X706="""","""",X706-L706)","=IF(Y706="""","""",Y706-M706)","=IF(Z706="""","""",Z706-N706)","=IF(AA706="""","""",AA706-O706)","=IF(AB706="""","""",AB706-P706)","=IF(COUNTA(W706:AB706)=0,""未入力"",IF(COUNTA(W706:AB706)<6,""一部入力"",IF(COUNTIF(AC706:AH706,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020303-LB4,1020303,AliceC03,AliceC,入江 みゆき,Faraway Eden,SS,Defender,4,4,455,451,508,481,436,426,46,46,51,49,44,43,,,,,,,"=IF(W707="""","""",W707-K707)","=IF(X707="""","""",X707-L707)","=IF(Y707="""","""",Y707-M707)","=IF(Z707="""","""",Z707-N707)","=IF(AA707="""","""",AA707-O707)","=IF(AB707="""","""",AB707-P707)","=IF(COUNTA(W707:AB707)=0,""未入力"",IF(COUNTA(W707:AB707)<6,""一部入力"",IF(COUNTIF(AC707:AH707,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020402-LB0,1020402,BiancaA02,BiancaA,渕田 ひさ子,Finally found our silver lining,S,Debuffer,0,10,289,290,329,320,285,275,29,29,33,32,29,28,,,,,,,"=IF(W708="""","""",W708-K708)","=IF(X708="""","""",X708-L708)","=IF(Y708="""","""",Y708-M708)","=IF(Z708="""","""",Z708-N708)","=IF(AA708="""","""",AA708-O708)","=IF(AB708="""","""",AB708-P708)","=IF(COUNTA(W708:AB708)=0,""未入力"",IF(COUNTA(W708:AB708)<6,""一部入力"",IF(COUNTIF(AC708:AH708,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020402-LB10,1020402,BiancaA02,BiancaA,渕田 ひさ子,Finally found our silver lining,S,Debuffer,10,10,353,355,395,384,351,338,36,36,40,39,36,34,,,,,,,"=IF(W709="""","""",W709-K709)","=IF(X709="""","""",X709-L709)","=IF(Y709="""","""",Y709-M709)","=IF(Z709="""","""",Z709-N709)","=IF(AA709="""","""",AA709-O709)","=IF(AB709="""","""",AB709-P709)","=IF(COUNTA(W709:AB709)=0,""未入力"",IF(COUNTA(W709:AB709)<6,""一部入力"",IF(COUNTIF(AC709:AH709,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020502-LB0,1020502,CathyA02,CathyA,関根 しおり,ぬくもりの記憶,S,Healer,0,10,294,283,324,329,273,285,30,29,33,33,28,29,,,,,,,"=IF(W710="""","""",W710-K710)","=IF(X710="""","""",X710-L710)","=IF(Y710="""","""",Y710-M710)","=IF(Z710="""","""",Z710-N710)","=IF(AA710="""","""",AA710-O710)","=IF(AB710="""","""",AB710-P710)","=IF(COUNTA(W710:AB710)=0,""未入力"",IF(COUNTA(W710:AB710)<6,""一部入力"",IF(COUNTIF(AC710:AH710,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020502-LB10,1020502,CathyA02,CathyA,関根 しおり,ぬくもりの記憶,S,Healer,10,10,359,345,389,395,336,351,36,35,39,40,34,36,,,,,,,"=IF(W711="""","""",W711-K711)","=IF(X711="""","""",X711-L711)","=IF(Y711="""","""",Y711-M711)","=IF(Z711="""","""",Z711-N711)","=IF(AA711="""","""",AA711-O711)","=IF(AB711="""","""",AB711-P711)","=IF(COUNTA(W711:AB711)=0,""未入力"",IF(COUNTA(W711:AB711)<6,""一部入力"",IF(COUNTIF(AC711:AH711,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020603-LB0,1020603,CathyB03,CathyB,芳岡 ユイ,Stir Soul Song,SS,Buffer,0,4,374,374,407,390,355,334,38,38,41,39,36,34,,,,,,,"=IF(W712="""","""",W712-K712)","=IF(X712="""","""",X712-L712)","=IF(Y712="""","""",Y712-M712)","=IF(Z712="""","""",Z712-N712)","=IF(AA712="""","""",AA712-O712)","=IF(AB712="""","""",AB712-P712)","=IF(COUNTA(W712:AB712)=0,""未入力"",IF(COUNTA(W712:AB712)<6,""一部入力"",IF(COUNTIF(AC712:AH712,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020603-LB4,1020603,CathyB03,CathyB,芳岡 ユイ,Stir Soul Song,SS,Buffer,4,4,461,461,493,477,440,419,47,47,50,48,44,42,,,,,,,"=IF(W713="""","""",W713-K713)","=IF(X713="""","""",X713-L713)","=IF(Y713="""","""",Y713-M713)","=IF(Z713="""","""",Z713-N713)","=IF(AA713="""","""",AA713-O713)","=IF(AB713="""","""",AB713-P713)","=IF(COUNTA(W713:AB713)=0,""未入力"",IF(COUNTA(W713:AB713)<6,""一部入力"",IF(COUNTIF(AC713:AH713,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020703-LB0,1020703,CathyC03,CathyC,岩沢 雅美,Dreamlike Days,SS,Blaster,0,4,413,339,355,368,371,387,42,34,36,37,38,39,,,,,,,"=IF(W714="""","""",W714-K714)","=IF(X714="""","""",X714-L714)","=IF(Y714="""","""",Y714-M714)","=IF(Z714="""","""",Z714-N714)","=IF(AA714="""","""",AA714-O714)","=IF(AB714="""","""",AB714-P714)","=IF(COUNTA(W714:AB714)=0,""未入力"",IF(COUNTA(W714:AB714)<6,""一部入力"",IF(COUNTIF(AC714:AH714,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1020703-LB4,1020703,CathyC03,CathyC,岩沢 雅美,Dreamlike Days,SS,Blaster,4,4,501,426,440,453,457,473,51,43,44,46,46,48,,,,,,,"=IF(W715="""","""",W715-K715)","=IF(X715="""","""",X715-L715)","=IF(Y715="""","""",Y715-M715)","=IF(Z715="""","""",Z715-N715)","=IF(AA715="""","""",AA715-O715)","=IF(AB715="""","""",AB715-P715)","=IF(COUNTA(W715:AB715)=0,""未入力"",IF(COUNTA(W715:AB715)<6,""一部入力"",IF(COUNTIF(AC715:AH715,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1021102-LB0,1021102,EmaB03,EmaB,モナ,黎明の魔術師,SS,Healer,0,4,371,371,417,383,358,334,38,38,42,39,36,34,,,,,,,"=IF(W716="""","""",W716-K716)","=IF(X716="""","""",X716-L716)","=IF(Y716="""","""",Y716-M716)","=IF(Z716="""","""",Z716-N716)","=IF(AA716="""","""",AA716-O716)","=IF(AB716="""","""",AB716-P716)","=IF(COUNTA(W716:AB716)=0,""未入力"",IF(COUNTA(W716:AB716)<6,""一部入力"",IF(COUNTIF(AC716:AH716,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1021102-LB4,1021102,EmaB03,EmaB,モナ,黎明の魔術師,SS,Healer,4,4,457,457,506,469,444,419,46,46,51,47,45,42,,,,,,,"=IF(W717="""","""",W717-K717)","=IF(X717="""","""",X717-L717)","=IF(Y717="""","""",Y717-M717)","=IF(Z717="""","""",Z717-N717)","=IF(AA717="""","""",AA717-O717)","=IF(AB717="""","""",AB717-P717)","=IF(COUNTA(W717:AB717)=0,""未入力"",IF(COUNTA(W717:AB717)<6,""一部入力"",IF(COUNTIF(AC717:AH717,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1021203-LB0,1021203,EmaC03,EmaC,クイーン,慧眼の女教皇,SSR,Breaker,0,4,331,417,374,358,383,371,34,42,38,36,39,38,,,,,,,"=IF(W718="""","""",W718-K718)","=IF(X718="""","""",X718-L718)","=IF(Y718="""","""",Y718-M718)","=IF(Z718="""","""",Z718-N718)","=IF(AA718="""","""",AA718-O718)","=IF(AB718="""","""",AB718-P718)","=IF(COUNTA(W718:AB718)=0,""未入力"",IF(COUNTA(W718:AB718)<6,""一部入力"",IF(COUNTIF(AC718:AH718,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
